episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
367,-0.150484,0.654875,70.7744,-0.140725,0,0.2903,0.28917
368,-0.169543,0.682553,77.1106,-0.106036,0,0.2174,0.28914
369,-0.164527,0.679229,54.9451,-0.117338,0,0.5000,0.28911
370,-0.156732,0.647871,59.5488,-0.122218,0,0.3667,0.28908
371,-0.163538,0.679224,93.4380,-0.169705,0,0.5000,0.28906
372,-0.165642,0.654472,86.2450,-0.112917,0,0.4314,0.28903
373,-0.159854,0.676468,85.4412,-0.117620,0,0.3913,0.28900
374,-0.163773,0.690320,65.2874,-0.125021,0,0.6562,0.28897
375,-0.160391,0.667830,38.5771,-0.093492,1,0.3077,0.28894
376,-0.154561,0.646348,27.2708,-0.092069,0,0.7368,0.28891
377,-0.161188,0.654780,83.3541,-0.113242,0,0.3000,0.28888
378,-0.150531,0.641681,49.2788,-0.072815,0,0.5435,0.28885
379,-0.164076,0.684528,43.2094,-0.089952,0,0.4516,0.28882
380,-0.176219,0.715023,43.2692,-0.102220,1,0.4231,0.28879
381,-0.165540,0.659559,40.0576,-0.101496,0,0.2800,0.28876
382,-0.156061,0.654308,62.9102,-0.149574,1,0.3846,0.28873
383,-0.155428,0.642255,49.1550,-0.102939,1,0.5484,0.28870
