episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
4434,-0.137486,0.817387,81.8480,-0.025702,0,0.4474,0.16920
4435,-0.136957,0.815213,42.4864,-0.013312,0,0.3462,0.16917
4436,-0.136063,0.809575,57.4149,-0.022691,1,0.4000,0.16914
4437,-0.137142,0.816580,66.4816,-0.028239,0,0.5333,0.16911
4438,-0.140996,0.839722,55.7811,-0.017992,0,0.4884,0.16908
4439,-0.134744,0.803353,79.9032,-0.039203,0,0.5217,0.16905
4440,-0.139480,0.830307,68.8422,-0.017070,0,0.3279,0.16902
4441,-0.135435,0.807008,58.9223,-0.018251,0,0.7091,0.16899
4442,-0.140043,0.834560,43.6362,-0.024314,0,0.5652,0.16896
4443,-0.133723,0.799061,44.0506,-0.026633,0,0.1892,0.16893
4444,-0.132550,0.791392,24.2493,-0.009988,0,0.3158,0.16890
4445,-0.138212,0.824754,29.9888,-0.011813,1,0.3443,0.16887
4446,-0.133529,0.797464,92.5191,-0.028745,0,0.2273,0.16884
4447,-0.137521,0.819906,79.4873,-0.031976,0,0.5556,0.16881
4448,-0.133219,0.794919,44.2455,-0.025590,0,0.7500,0.16878
4449,-0.134028,0.799534,63.2631,-0.022932,0,0.6458,0.16875
4450,-0.135499,0.808794,50.1268,-0.020095,0,0.2623,0.16872
4451,-0.135076,0.806831,62.0510,-0.020557,0,0.7500,0.16870
4452,-0.136349,0.813887,50.5973,-0.015158,1,0.2034,0.16867
4453,-0.132656,0.792286,54.2366,-0.028283,0,0.3617,0.16864
4454,-0.135935,0.811869,85.7794,-0.028569,0,0.3939,0.16861
4455,-0.136297,0.814989,56.7994,-0.017194,0,0.3191,0.16858
4456,-0.134403,0.803059,33.0425,-0.013174,0,0.5625,0.16855
4457,-0.132593,0.792220,56.7778,-0.023078,1,0.5000,0.16852
4458,-0.134463,0.804320,100.0790,-0.031198,0,0.3636,0.16849
4459,-0.135500,0.809808,62.4415,-0.023823,1,0.3143,0.16846
4460,-0.134466,0.805185,89.6493,-0.047346,0,0.2353,0.16843
4461,-0.134129,0.803219,36.5047,-0.013935,1,0.3889,0.16840
4462,-0.134836,0.805888,59.6659,-0.018058,0,0.3273,0.16837
4463,-0.133129,0.797090,54.6499,-0.014841,0,0.4000,0.16834
4464,-0.135996,0.815960,60.7187,-0.018855,1,0.2500,0.16831
4465,-0.136964,0.820915,38.5630,-0.016782,1,0.2857,0.16828
4466,-0.136143,0.814859,62.6706,-0.027686,0,0.3256,0.16825
4467,-0.136282,0.816910,51.6600,-0.015570,0,0.3548,0.16822
4468,-0.135671,0.812282,87.0290,-0.021542,0,0.5000,0.16819
4469,-0.134000,0.803080,65.0602,-0.027360,0,0.4677,0.16816
4470,-0.135923,0.815076,61.9848,-0.024977,0,0.4400,0.16814
4471,-0.138157,0.827966,48.6659,-0.016064,1,0.1905,0.16811
4472,-0.133820,0.802170,50.6594,-0.020806,0,0.3919,0.16808
4473,-0.139154,0.834093,48.5053,-0.020685,0,0.5769,0.16805
4474,-0.132232,0.793528,23.6680,-0.008955,0,0.4043,0.16802
4475,-0.138571,0.829987,48.8345,-0.014008,0,0.2857,0.16799
4476,-0.135874,0.815610,43.6456,-0.013323,0,0.5686,0.16796
4477,-0.134632,0.807593,41.2009,-0.016721,0,0.2222,0.16793
4478,-0.134075,0.804157,60.0544,-0.024035,0,0.6667,0.16790
4479,-0.133450,0.801038,59.6538,-0.023313,0,0.3117,0.16787
4480,-0.137501,0.825417,65.0731,-0.027673,1,0.3750,0.16784
4481,-0.128671,0.773668,37.8150,-0.016476,1,0.6667,0.16781
4482,-0.139162,0.835686,23.6543,-0.009234,0,0.6500,0.16778
4483,-0.129489,0.779872,84.3471,-0.037886,0,0.3684,0.16775
4484,-0.133942,0.804358,81.7481,-0.025382,0,0.2651,0.16772
4485,-0.135637,0.815041,77.3768,-0.020900,0,0.3086,0.16769
4486,-0.135759,0.814916,51.7033,-0.021458,0,0.1429,0.16766
4487,-0.136104,0.816935,81.5443,-0.024722,0,0.4565,0.16763
4488,-0.137125,0.825463,50.9934,-0.019403,0,0.4889,0.16760
4489,-0.136096,0.818025,58.8602,-0.016887,0,0.3721,0.16757
4490,-0.134887,0.811161,65.5442,-0.031617,0,0.4493,0.16754
4491,-0.134737,0.811925,72.5809,-0.032146,0,0.4722,0.16752
4492,-0.138139,0.830785,106.9431,-0.054427,0,0.1532,0.16749
4493,-0.134207,0.806667,52.9698,-0.015107,1,0.4255,0.16746
4494,-0.134716,0.810196,44.4184,-0.013724,0,0.3944,0.16743
4495,-0.131369,0.792290,48.1026,-0.023074,1,0.5405,0.16740
4496,-0.136446,0.821346,45.1436,-0.019580,0,0.4286,0.16737
4497,-0.132665,0.799331,51.0181,-0.015899,0,0.3958,0.16734
4498,-0.138142,0.831702,79.1212,-0.020266,0,0.3016,0.16731
4499,-0.133394,0.803102,65.7375,-0.019623,0,0.6444,0.16728
4500,-0.133355,0.802486,71.8615,-0.026072,0,0.2794,0.16725
4501,-0.133017,0.800966,62.0250,-0.020230,1,0.4318,0.16722
4502,-0.135451,0.816934,56.0368,-0.027042,0,0.2667,0.16719
4503,-0.133967,0.809256,77.1809,-0.037187,0,0.6216,0.16716
4504,-0.130676,0.787838,50.3926,-0.018378,0,0.4412,0.16713
4505,-0.135087,0.814205,65.8243,-0.018084,0,0.1875,0.16710
4506,-0.136877,0.825991,52.1544,-0.020135,1,0.4500,0.16707
4507,-0.137658,0.830475,36.4151,-0.018834,0,0.6857,0.16704
4508,-0.132291,0.798058,56.0239,-0.019053,1,0.4861,0.16701
4509,-0.134277,0.810804,37.2904,-0.013029,0,0.4333,0.16698
4510,-0.133811,0.808565,75.1529,-0.024591,0,0.2211,0.16695
4511,-0.132566,0.800792,55.3503,-0.018062,1,0.4571,0.16693
4512,-0.133841,0.807844,47.9319,-0.014134,1,0.3958,0.16690
4513,-0.136725,0.825339,71.7792,-0.020962,1,0.5098,0.16687
4514,-0.133941,0.808751,81.9415,-0.033777,0,0.2619,0.16684
4515,-0.135619,0.819330,61.4933,-0.028308,0,0.4091,0.16681
4516,-0.136931,0.827100,64.8310,-0.019115,0,0.3333,0.16678
4517,-0.140376,0.847408,36.1073,-0.016259,0,0.2857,0.16675
4518,-0.135875,0.820813,54.5814,-0.017477,1,0.4872,0.16672
4519,-0.137563,0.831317,62.1444,-0.027818,0,0.3563,0.16669
4520,-0.134036,0.810608,68.7756,-0.022757,0,0.1875,0.16666
4521,-0.138600,0.838342,30.6699,-0.014031,1,0.4722,0.16663
4522,-0.135796,0.821477,55.8030,-0.016839,0,0.3571,0.16660
4523,-0.137279,0.829525,33.1438,-0.009853,0,0.3250,0.16657
4524,-0.132938,0.804820,77.5539,-0.022467,0,0.3333,0.16654
4525,-0.137501,0.831334,61.9337,-0.020775,0,0.3400,0.16651
4526,-0.140799,0.851207,86.2963,-0.025401,0,0.3286,0.16648
4527,-0.135939,0.822988,23.8724,-0.011588,1,0.5000,0.16645
4528,-0.136581,0.827782,33.0836,-0.010080,0,0.3261,0.16642
4529,-0.133584,0.810172,56.6713,-0.023100,0,0.3571,0.16639
4530,-0.137788,0.834750,45.0020,-0.016450,0,0.3810,0.16636
4531,-0.138093,0.836097,88.3518,-0.031245,0,0.2576,0.16634
4532,-0.137110,0.829762,60.9269,-0.026596,0,0.4118,0.16631
4533,-0.138155,0.836817,59.0627,-0.018317,0,0.2941,0.16628
4534,-0.136823,0.828364,43.8075,-0.018376,0,0.5000,0.16625
4535,-0.132047,0.800742,51.0785,-0.017787,1,0.4688,0.16622
4536,-0.136814,0.829643,49.2669,-0.017262,0,0.5179,0.16619
4537,-0.137249,0.831152,68.0131,-0.021856,0,0.2545,0.16616
4538,-0.134454,0.815381,48.5543,-0.021587,0,0.2105,0.16613
4539,-0.136705,0.828166,89.5945,-0.023765,0,0.2941,0.16610
4540,-0.135737,0.823344,51.2702,-0.020284,0,0.6087,0.16607
4541,-0.139117,0.844423,41.9064,-0.013540,0,0.3148,0.16604
4542,-0.139693,0.847243,72.7648,-0.021687,0,0.3056,0.16601
4543,-0.137287,0.833057,44.3278,-0.014166,0,0.4634,0.16598
4544,-0.137009,0.830797,64.0806,-0.024199,0,0.5281,0.16595
4545,-0.135425,0.822339,47.5133,-0.016214,0,0.3269,0.16592
4546,-0.140545,0.852627,60.9664,-0.019608,0,0.5000,0.16589
4547,-0.135636,0.823184,73.9731,-0.023425,0,0.2400,0.16586
4548,-0.136265,0.828217,47.1261,-0.023444,0,0.1967,0.16583
4549,-0.138849,0.843293,59.5097,-0.015485,0,0.5507,0.16580
4550,-0.138916,0.843251,52.9953,-0.020178,0,0.2581,0.16577
4551,-0.138032,0.837643,29.7575,-0.012868,0,0.4390,0.16575
4552,-0.138333,0.840488,94.9556,-0.022807,0,0.3947,0.16572
4553,-0.136698,0.831659,53.2053,-0.016741,0,0.3500,0.16569
4554,-0.135806,0.826432,42.5177,-0.013953,0,0.2000,0.16566
4555,-0.136911,0.832403,98.1754,-0.027972,0,0.5075,0.16563
4556,-0.138045,0.839033,46.4800,-0.016492,0,0.3800,0.16560
4557,-0.137845,0.839421,63.0912,-0.021219,0,0.5714,0.16557
4558,-0.136254,0.829921,86.5454,-0.028217,0,0.4237,0.16554
4559,-0.134406,0.818126,83.3579,-0.029587,0,0.3818,0.16551
4560,-0.142192,0.865006,34.0384,-0.013349,0,0.5405,0.16548
4561,-0.137230,0.835547,29.9823,-0.010435,0,0.7027,0.16545
4562,-0.137317,0.836118,80.3796,-0.031569,0,0.3889,0.16542
4563,-0.139789,0.849327,50.5140,-0.024976,0,0.3125,0.16539
4564,-0.134084,0.816118,70.0999,-0.019966,0,0.3279,0.16536
4565,-0.138869,0.845404,67.4548,-0.021506,1,0.1803,0.16533
4566,-0.136721,0.832824,50.4949,-0.024504,0,0.3137,0.16530
4567,-0.131689,0.803307,80.6802,-0.028463,0,0.5227,0.16527
4568,-0.142304,0.866686,91.6396,-0.045412,0,0.4211,0.16524
4569,-0.136210,0.829639,70.0349,-0.022614,0,0.3095,0.16521
4570,-0.134036,0.818712,85.6939,-0.022692,0,0.2923,0.16518
4571,-0.135197,0.824267,68.0091,-0.024654,1,0.2857,0.16516
4572,-0.136016,0.830322,64.1796,-0.023965,0,0.5814,0.16513
4573,-0.140443,0.856083,78.1071,-0.032239,0,0.4444,0.16510
4574,-0.137828,0.841558,75.1300,-0.026803,1,0.1765,0.16507
4575,-0.138391,0.843701,75.6171,-0.026630,1,0.1562,0.16504
4576,-0.138717,0.847318,64.8347,-0.024230,0,0.4211,0.16501
4577,-0.141025,0.860636,15.8875,-0.005563,0,0.7931,0.16498
4578,-0.134516,0.821529,61.2342,-0.027349,1,0.4643,0.16495
4579,-0.137027,0.836747,63.7830,-0.022613,1,0.2439,0.16492
4580,-0.137917,0.842050,52.6719,-0.019959,0,0.3784,0.16489
4581,-0.137532,0.839937,76.0489,-0.030225,0,0.3333,0.16486
4582,-0.140604,0.859034,73.9876,-0.024167,0,0.4464,0.16483
4583,-0.140417,0.857551,65.9463,-0.022762,0,0.2268,0.16480
4584,-0.134636,0.823201,67.8729,-0.018431,0,0.3400,0.16477
4585,-0.139840,0.855084,42.8246,-0.017816,0,0.5526,0.16474
4586,-0.134003,0.820142,46.5246,-0.017316,0,0.6667,0.16471
4587,-0.142277,0.869623,45.8273,-0.017925,1,0.5476,0.16468
4588,-0.142396,0.871860,73.1635,-0.028215,0,0.6429,0.16465
4589,-0.136715,0.837212,33.1164,-0.010837,0,0.5918,0.16462
4590,-0.140574,0.861241,17.2886,-0.005491,0,0.2759,0.16459
4591,-0.136677,0.837181,87.0855,-0.029207,0,0.4219,0.16457
4592,-0.138531,0.848229,63.7240,-0.022671,0,0.2881,0.16454
4593,-0.139147,0.851832,40.7171,-0.011703,0,0.2979,0.16451
4594,-0.138889,0.850632,54.5147,-0.015625,0,0.5227,0.16448
4595,-0.128140,0.786637,54.4296,-0.015521,0,0.3158,0.16445
4596,-0.136702,0.837461,47.3031,-0.016067,0,0.4808,0.16442
4597,-0.139760,0.855910,78.2387,-0.032329,0,0.3091,0.16439
4598,-0.135559,0.831063,63.9832,-0.027207,0,0.6875,0.16436
4599,-0.136809,0.838194,72.5312,-0.024438,0,0.4286,0.16433
4600,-0.134460,0.824249,70.9362,-0.017640,0,0.3594,0.16430
4601,-0.134885,0.828143,70.2100,-0.022561,0,0.5588,0.16427
4602,-0.135629,0.831121,27.1138,-0.012032,1,0.4839,0.16424
4603,-0.132443,0.812284,60.6969,-0.023274,0,0.2683,0.16421
4604,-0.137230,0.841643,82.4253,-0.024172,0,0.3605,0.16418
4605,-0.136684,0.837185,52.8641,-0.019832,0,0.2667,0.16415
4606,-0.135339,0.830128,14.1376,-0.004547,0,0.8148,0.16412
4607,-0.136176,0.834950,22.4025,-0.009344,0,0.6410,0.16409
4608,-0.134826,0.827275,57.6276,-0.020109,0,0.3889,0.16406
4609,-0.135801,0.833617,51.7395,-0.014139,0,0.3333,0.16403
4610,-0.139611,0.857426,83.1627,-0.029042,1,0.2857,0.16400
4611,-0.135641,0.832956,31.5612,-0.010447,0,0.5476,0.16398
4612,-0.136698,0.839043,74.0424,-0.024341,0,0.4706,0.16395
4613,-0.142155,0.870068,16.8638,-0.008314,1,0.7500,0.16392
4614,-0.135096,0.829393,64.9527,-0.021202,1,0.2807,0.16389
4615,-0.136129,0.836371,56.7388,-0.017714,0,0.3462,0.16386
4616,-0.137105,0.841708,70.9430,-0.020420,0,0.5000,0.16383
4617,-0.134505,0.826104,66.3056,-0.034396,0,0.5890,0.16380
4618,-0.135641,0.834882,51.0108,-0.015411,1,0.3415,0.16377
4619,-0.133533,0.821699,55.9468,-0.014508,1,0.2895,0.16374
4620,-0.135829,0.835439,15.8370,-0.005625,0,0.8571,0.16371
4621,-0.135725,0.835280,36.0003,-0.010447,0,0.5538,0.16368
4622,-0.136978,0.841769,24.4504,-0.008568,1,0.5000,0.16365
4623,-0.134240,0.826125,46.7748,-0.025255,0,0.7917,0.16362
4624,-0.137011,0.843155,39.6600,-0.014278,0,0.3902,0.16359
4625,-0.133583,0.822527,35.9524,-0.012446,0,0.3662,0.16356
4626,-0.132456,0.816147,70.9755,-0.017583,0,0.3333,0.16353
4627,-0.134671,0.829094,56.2947,-0.023455,0,0.4559,0.16350
4628,-0.135262,0.832672,94.8319,-0.036828,0,0.5143,0.16347
4629,-0.130144,0.801473,29.8546,-0.008958,1,0.5517,0.16344
4630,-0.132160,0.814471,63.1552,-0.018051,0,0.3676,0.16341
4631,-0.133858,0.825439,77.6497,-0.027213,0,0.4118,0.16339
4632,-0.133625,0.823252,55.2936,-0.019634,1,0.3750,0.16336
4633,-0.133602,0.822737,62.0874,-0.024424,1,0.4194,0.16333
4634,-0.129934,0.802233,58.1762,-0.016564,1,0.4792,0.16330
4635,-0.133096,0.820462,48.1786,-0.020891,0,0.3590,0.16327
4636,-0.134882,0.831385,52.2063,-0.016609,0,0.6939,0.16324
4637,-0.135139,0.833376,50.2564,-0.013836,0,0.2642,0.16321
4638,-0.138368,0.854179,26.1927,-0.011340,0,0.4783,0.16318
4639,-0.128913,0.795676,62.4085,-0.030701,0,0.5238,0.16315
4640,-0.135652,0.836630,37.9742,-0.014488,0,0.6000,0.16312
4641,-0.133455,0.823152,87.2260,-0.030316,1,0.4865,0.16309
4642,-0.129996,0.803646,74.3086,-0.022096,1,0.2703,0.16306
4643,-0.130572,0.806627,75.4317,-0.025575,0,0.3529,0.16303
4644,-0.130337,0.805979,45.5620,-0.019507,0,0.6970,0.16300
4645,-0.130423,0.806414,69.9206,-0.019979,0,0.3077,0.16297
4646,-0.133587,0.824642,41.6340,-0.016663,0,0.2955,0.16294
4647,-0.136857,0.845115,47.9973,-0.015133,0,0.3556,0.16291
4648,-0.135261,0.835293,54.3311,-0.024817,0,0.4474,0.16288
4649,-0.136290,0.841788,30.3308,-0.015013,1,0.5200,0.16285
4650,-0.132030,0.817274,59.1667,-0.024767,0,0.5667,0.16282
4651,-0.134781,0.833446,26.0527,-0.009323,1,0.4615,0.16280
4652,-0.135636,0.837805,35.4952,-0.014077,0,0.3913,0.16277
4653,-0.128989,0.799400,60.6091,-0.028695,0,0.5357,0.16274
4654,-0.133320,0.824307,61.7744,-0.016971,0,0.4923,0.16271
4655,-0.127919,0.792256,37.5834,-0.015797,0,0.5345,0.16268
4656,-0.135053,0.835028,68.7818,-0.037736,0,0.3793,0.16265
4657,-0.135049,0.835778,77.0266,-0.023984,0,0.3857,0.16262
4658,-0.134429,0.833244,85.8539,-0.024872,0,0.3061,0.16259
4659,-0.133348,0.825538,56.4758,-0.022242,1,0.2778,0.16256
4660,-0.131531,0.815070,82.4838,-0.032738,0,0.3030,0.16253
4661,-0.131407,0.813135,47.7039,-0.015123,0,0.5682,0.16250
4662,-0.129276,0.801280,68.1302,-0.020689,0,0.3091,0.16247
4663,-0.136727,0.846834,73.4536,-0.020678,0,0.2955,0.16244
4664,-0.133356,0.825776,63.1266,-0.016023,0,0.2600,0.16241
4665,-0.133454,0.826365,40.8042,-0.011799,0,0.4038,0.16238
4666,-0.137053,0.849436,20.7225,-0.009715,1,0.5217,0.16235
4667,-0.128474,0.797701,52.5697,-0.015079,0,0.3810,0.16232
4668,-0.130528,0.810362,45.2240,-0.016333,0,0.2273,0.16229
4669,-0.133662,0.829773,63.5998,-0.020344,0,0.3600,0.16226
4670,-0.131633,0.817541,76.0114,-0.018331,1,0.2535,0.16223
4671,-0.137594,0.853476,31.5468,-0.011686,0,0.4138,0.16221
4672,-0.132730,0.823805,68.3691,-0.020614,0,0.3214,0.16218
4673,-0.134036,0.831350,49.4102,-0.019752,0,0.3448,0.16215
4674,-0.136957,0.849756,67.4463,-0.018189,0,0.2241,0.16212
4675,-0.136120,0.845054,68.9505,-0.021743,0,0.5111,0.16209
4676,-0.131586,0.817144,73.2879,-0.020297,0,0.5082,0.16206
4677,-0.132844,0.824699,62.2204,-0.020406,0,0.4706,0.16203
4678,-0.131849,0.817995,45.9629,-0.016880,1,0.4000,0.16200
4679,-0.128696,0.801179,67.9718,-0.039197,0,0.3750,0.16197
4680,-0.134400,0.835513,39.1538,-0.016008,1,0.2581,0.16194
4681,-0.130038,0.809632,37.7095,-0.015907,1,0.6071,0.16191
4682,-0.132903,0.826556,32.1019,-0.011411,1,0.2766,0.16188
4683,-0.130731,0.813074,55.1949,-0.026339,0,0.5161,0.16185
4684,-0.134362,0.836554,32.9436,-0.011727,0,0.3636,0.16182
4685,-0.128274,0.797534,84.3700,-0.025206,1,0.3714,0.16179
4686,-0.129655,0.807272,65.6326,-0.021688,0,0.4000,0.16176
4687,-0.133963,0.833318,61.5349,-0.019403,1,0.1282,0.16173
4688,-0.131932,0.820920,57.7475,-0.016251,0,0.4462,0.16170
4689,-0.133364,0.830960,73.4952,-0.021894,0,0.3684,0.16167
4690,-0.130077,0.809986,77.7423,-0.022143,1,0.2462,0.16165
4691,-0.133569,0.831460,77.1588,-0.022429,0,0.2899,0.16162
4692,-0.133661,0.832155,67.8362,-0.025161,0,0.3404,0.16159
4693,-0.131889,0.821762,60.4184,-0.019281,1,0.2432,0.16156
4694,-0.132618,0.826445,62.8203,-0.019987,0,0.5432,0.16153
4695,-0.130664,0.813379,48.3050,-0.014252,0,0.4074,0.16150
4696,-0.131934,0.821866,51.1441,-0.016440,0,0.4138,0.16147
4697,-0.132716,0.828076,97.9810,-0.029339,0,0.5556,0.16144
4698,-0.132342,0.825164,37.9221,-0.012349,0,0.5610,0.16141
4699,-0.129039,0.805656,34.3619,-0.016772,0,0.4878,0.16138
4700,-0.124070,0.775291,54.0595,-0.018114,0,0.3889,0.16135
4701,-0.133735,0.833418,79.3491,-0.026390,1,0.1829,0.16132
4702,-0.133177,0.830731,40.2841,-0.013363,0,0.5000,0.16129
4703,-0.133625,0.833176,66.0980,-0.026718,1,0.2632,0.16126
4704,-0.129998,0.811243,60.6533,-0.021610,0,0.4242,0.16123
4705,-0.132644,0.826661,64.3908,-0.032121,0,0.2222,0.16120
4706,-0.134815,0.841852,85.6450,-0.028869,0,0.3830,0.16117
4707,-0.128007,0.799089,86.6346,-0.034125,0,0.3714,0.16114
4708,-0.131748,0.822677,51.8330,-0.028907,1,0.8043,0.16111
4709,-0.132576,0.827616,35.9086,-0.017078,0,0.5667,0.16108
4710,-0.131382,0.821493,83.3988,-0.030454,0,0.4364,0.16106
4711,-0.132188,0.825898,57.0575,-0.018118,1,0.3390,0.16103
4712,-0.128860,0.805798,18.4099,-0.006185,0,0.4359,0.16100
4713,-0.130885,0.818836,49.6979,-0.017791,1,0.5517,0.16097
4714,-0.129724,0.810922,39.9438,-0.012726,0,0.3636,0.16094
4715,-0.129767,0.813010,45.5809,-0.019668,0,0.7260,0.16091
4716,-0.129979,0.813577,45.9257,-0.016611,1,0.4194,0.16088
4717,-0.133936,0.838726,59.9300,-0.021819,1,0.3636,0.16085
4718,-0.128222,0.803503,86.0338,-0.030301,0,0.5192,0.16082
4719,-0.133877,0.837482,43.5970,-0.021116,0,0.5862,0.16079
4720,-0.132479,0.829462,74.9167,-0.023842,0,0.3676,0.16076
4721,-0.131932,0.828628,41.8467,-0.018811,1,0.3684,0.16073
4722,-0.128324,0.804549,64.2801,-0.020949,0,0.2500,0.16070
4723,-0.132503,0.830283,83.5866,-0.026185,0,0.1846,0.16067
4724,-0.130015,0.814578,39.9223,-0.012552,0,0.4426,0.16064
4725,-0.131260,0.822361,71.7468,-0.025972,0,0.3438,0.16061
4726,-0.130210,0.816573,81.9610,-0.026937,1,0.3800,0.16058
4727,-0.130347,0.817272,56.8875,-0.018394,1,0.2344,0.16055
4728,-0.127253,0.798342,46.0988,-0.015963,1,0.2826,0.16052
4729,-0.130335,0.817299,40.4482,-0.017186,0,0.5333,0.16049
4730,-0.128634,0.806836,75.3601,-0.023664,0,0.4359,0.16046
4731,-0.131359,0.824537,66.2112,-0.021508,0,0.3750,0.16044
4732,-0.128674,0.808122,49.1960,-0.019503,0,0.3699,0.16041
4733,-0.129773,0.815590,34.9386,-0.013075,1,0.4571,0.16038
4734,-0.126817,0.796657,59.6791,-0.018817,0,0.5769,0.16035
4735,-0.129007,0.809891,46.1018,-0.013551,1,0.3714,0.16032
4736,-0.132381,0.830927,67.2462,-0.023955,0,0.2353,0.16029
4737,-0.130977,0.821526,91.9290,-0.037343,0,0.6341,0.16026
4738,-0.128185,0.805407,29.3250,-0.012077,0,0.3279,0.16023
4739,-0.128569,0.808894,74.6596,-0.027415,0,0.3902,0.16020
4740,-0.133461,0.838337,79.5146,-0.023322,0,0.3692,0.16017
4741,-0.131220,0.825381,102.4674,-0.039546,0,0.3235,0.16014
4742,-0.130006,0.816406,71.5081,-0.018445,0,0.2241,0.16011
4743,-0.130693,0.821595,68.1825,-0.021367,0,0.2075,0.16008
4744,-0.128034,0.806364,67.5400,-0.033568,0,0.3600,0.16005
4745,-0.129888,0.817303,68.9513,-0.022423,0,0.3333,0.16002
4746,-0.127217,0.800220,50.0489,-0.018713,0,0.4375,0.15999
4747,-0.132367,0.833732,54.0769,-0.015621,1,0.2593,0.15996
4748,-0.128419,0.808675,55.2088,-0.022439,0,0.7692,0.15993
4749,-0.129989,0.819120,62.9894,-0.018262,0,0.4423,0.15990
4750,-0.131323,0.826559,65.4173,-0.019644,0,0.3333,0.15987
4751,-0.138471,0.871129,37.0106,-0.013531,0,0.6667,0.15985
4752,-0.133683,0.841538,62.5526,-0.017918,0,0.3958,0.15982
4753,-0.130716,0.823282,17.8940,-0.009543,0,0.8929,0.15979
4754,-0.129268,0.815746,51.9649,-0.015967,0,0.2955,0.15976
4755,-0.129562,0.815988,48.2396,-0.014420,0,0.4773,0.15973
4756,-0.128644,0.811365,44.6302,-0.012723,1,0.2745,0.15970
4757,-0.127970,0.807270,43.1421,-0.014310,0,0.3095,0.15967
4758,-0.128886,0.812932,21.2394,-0.011110,0,0.7069,0.15964
4759,-0.131853,0.831055,36.8558,-0.013850,0,0.4565,0.15961
4760,-0.130739,0.824991,90.8317,-0.034565,1,0.3889,0.15958
4761,-0.128189,0.809461,46.4334,-0.018370,0,0.5758,0.15955
4762,-0.125647,0.794897,26.1167,-0.008596,0,0.4118,0.15952
4763,-0.126031,0.796965,84.8785,-0.029965,0,0.3235,0.15949
4764,-0.124290,0.785978,42.0596,-0.014488,0,0.6765,0.15946
4765,-0.129276,0.815682,73.0603,-0.020200,0,0.4068,0.15943
4766,-0.124781,0.787745,31.6488,-0.013943,1,0.3200,0.15940
4767,-0.132033,0.833512,76.0568,-0.020556,0,0.4242,0.15937
4768,-0.130400,0.823728,96.7244,-0.024420,0,0.3438,0.15934
4769,-0.129412,0.817752,57.7827,-0.024941,0,0.3103,0.15931
4770,-0.129952,0.821271,71.8103,-0.020906,0,0.2545,0.15929
4771,-0.127947,0.810115,54.1545,-0.014840,0,0.3548,0.15926
4772,-0.127011,0.803050,59.6054,-0.019925,0,0.2174,0.15923
4773,-0.127991,0.810469,78.6640,-0.019013,0,0.2535,0.15920
4774,-0.128242,0.811589,77.8019,-0.022442,1,0.3333,0.15917
4775,-0.132153,0.835481,72.2772,-0.017537,0,0.3485,0.15914
4776,-0.130214,0.823807,76.6657,-0.023817,0,0.4032,0.15911
4777,-0.132247,0.837063,35.3605,-0.012076,1,0.4074,0.15908
4778,-0.129634,0.820471,74.4615,-0.030124,0,0.3133,0.15905
4779,-0.131264,0.831470,57.7957,-0.024942,0,0.4490,0.15902
4780,-0.128549,0.813547,73.8823,-0.025113,0,0.5500,0.15899
4781,-0.125936,0.797126,63.2562,-0.020121,1,0.1316,0.15896
4782,-0.126703,0.803510,64.6940,-0.014901,0,0.2656,0.15893
4783,-0.127287,0.806248,65.4057,-0.015330,0,0.2453,0.15890
4784,-0.131918,0.835782,51.7972,-0.016634,0,0.7083,0.15887
4785,-0.127729,0.809317,73.3620,-0.022605,0,0.2125,0.15884
4786,-0.128013,0.811880,70.3584,-0.020762,1,0.2500,0.15881
4787,-0.126033,0.800413,45.9374,-0.014974,0,0.4167,0.15878
4788,-0.128393,0.814176,81.7042,-0.021264,0,0.3333,0.15875
4789,-0.127062,0.806474,88.2852,-0.032257,0,0.2239,0.15872
4790,-0.130072,0.825508,64.2845,-0.021086,0,0.3529,0.15870
4791,-0.132934,0.843888,48.2556,-0.016632,0,0.2769,0.15867
4792,-0.129799,0.823804,35.1614,-0.013475,0,0.4054,0.15864
4793,-0.131904,0.837208,65.8509,-0.018678,0,0.4355,0.15861
4794,-0.132201,0.838669,66.8190,-0.018861,0,0.3778,0.15858
4795,-0.130413,0.827362,110.5460,-0.046948,0,0.3774,0.15855
4796,-0.133651,0.848140,60.8203,-0.018238,0,0.4375,0.15852
4797,-0.134388,0.853264,47.1423,-0.015446,0,0.5510,0.15849
4798,-0.129041,0.819181,75.8129,-0.024791,0,0.3125,0.15846
4799,-0.125750,0.799292,80.3244,-0.021709,0,0.3647,0.15843
4800,-0.127176,0.807665,87.4850,-0.026258,0,0.2099,0.15840
4801,-0.129493,0.824165,72.8516,-0.022582,1,0.3778,0.15837
4802,-0.129367,0.823634,46.5616,-0.019918,0,0.2553,0.15834
4803,-0.125604,0.799782,75.5026,-0.018886,1,0.3636,0.15831
4804,-0.133707,0.850017,55.6091,-0.017228,1,0.3404,0.15828
4805,-0.130532,0.830738,61.0029,-0.029821,0,0.4800,0.15825
4806,-0.129368,0.822529,60.3266,-0.016386,0,0.3148,0.15822
4807,-0.130232,0.828180,62.9341,-0.023224,0,0.3095,0.15819
4808,-0.129329,0.823672,77.8970,-0.022142,0,0.4125,0.15816
4809,-0.130576,0.831902,52.4379,-0.020614,0,0.3816,0.15813
4810,-0.129902,0.827860,78.8063,-0.018568,0,0.2105,0.15810
